127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [02/Nov/2017:11:01:01 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [04/Nov/2017:02:13:58 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [04/Nov/2017:02:13:58 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [04/Nov/2017:02:13:58 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [04/Nov/2017:02:13:58 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [04/Nov/2017:02:13:58 -0400] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:03:29:40 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:03:29:40 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:03:29:40 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:03:29:40 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:03:29:40 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:18:40:55 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:18:40:55 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:18:40:55 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:18:40:55 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [21/Nov/2017:18:40:55 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:00:14:56 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:00:14:56 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:00:14:56 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:00:14:56 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:00:14:56 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:03:10:09 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:03:10:09 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:03:10:09 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:03:10:09 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [22/Nov/2017:03:10:09 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
192.168.220.1 - - [27/Nov/2017:21:13:02 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:13:20 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:13:23 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.132 - - [27/Nov/2017:21:14:07 -0500] "GET / HTTP/1.1" 200 891 "-" "curl/7.47.0"
192.168.220.1 - - [27/Nov/2017:21:14:13 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:14:19 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:14:31 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:14:33 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:16:50 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:16:53 -0500] "GET /favicon.ico HTTP/1.1" 404 295 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:16:57 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
192.168.220.1 - - [27/Nov/2017:21:17:02 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/javascript/bookmark-site.js HTTP/1.1" 200 1064 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/javascript/ddsmoothmenu/ddsmoothmenu.js HTTP/1.1" 200 8638 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/styles/ddsmoothmenu/ddsmoothmenu-v.css HTTP/1.1" 200 1188 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/styles/ddsmoothmenu/ddsmoothmenu.css HTTP/1.1" 200 2250 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/styles/global-styles.css HTTP/1.1" 200 7734 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/javascript/ddsmoothmenu/jquery.min.js HTTP/1.1" 200 57254 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:05 -0500] "GET /mutillidae/ HTTP/1.1" 200 24260 "http://192.168.220.128/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/favicon.ico HTTP/1.1" 200 1150 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/backtrack-4-r2-logo-90-69.png HTTP/1.1" 200 1444 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/coykillericon.png HTTP/1.1" 200 5575 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/bui_eclipse_pos_logo_fc_med.jpg HTTP/1.1" 200 51649 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/php-mysql-logo-176-200.jpeg HTTP/1.1" 200 4441 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/owasp-logo-400-300.png HTTP/1.1" 200 71875 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/samurai-wtf-logo-320-214.jpeg HTTP/1.1" 200 6492 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/toad-for-mysql-77-80.jpg HTTP/1.1" 200 10273 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/IhackBanner2x_final_print.jpg HTTP/1.1" 200 102077 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/youtube_256_256.png HTTP/1.1" 200 39246 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:12 -0500] "GET /mutillidae/images/twitter.gif HTTP/1.1" 200 1828 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [27/Nov/2017:21:17:13 -0500] "GET /mutillidae/images/right.gif HTTP/1.1" 200 860 "http://192.168.220.128/mutillidae/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [27/Nov/2017:21:17:27 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:17:28 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:17:29 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:17:30 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:17:31 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
127.0.0.1 - - [27/Nov/2017:21:38:44 -0500] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) DAV/2 (internal dummy connection)"
192.168.220.1 - - [29/Nov/2017:08:48:21 -0500] "GET / HTTP/1.1" 200 891 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:22 -0500] "GET /favicon.ico HTTP/1.1" 404 295 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:24 -0500] "GET /dvwa/ HTTP/1.1" 302 - "http://192.168.220.128/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:24 -0500] "GET /dvwa/login.php HTTP/1.1" 200 1289 "http://192.168.220.128/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:24 -0500] "GET /dvwa/dvwa/css/login.css HTTP/1.1" 304 - "http://192.168.220.128/dvwa/login.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:25 -0500] "GET /dvwa/dvwa/images/login_logo.png HTTP/1.1" 304 - "http://192.168.220.128/dvwa/login.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:29 -0500] "POST /dvwa/login.php HTTP/1.1" 302 - "http://192.168.220.128/dvwa/login.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:29 -0500] "GET /dvwa/login.php HTTP/1.1" 200 1328 "http://192.168.220.128/dvwa/login.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:36 -0500] "POST /dvwa/login.php HTTP/1.1" 302 - "http://192.168.220.128/dvwa/login.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:36 -0500] "GET /dvwa/index.php HTTP/1.1" 200 4585 "http://192.168.220.128/dvwa/login.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:36 -0500] "GET /dvwa/dvwa/css/main.css HTTP/1.1" 304 - "http://192.168.220.128/dvwa/index.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:36 -0500] "GET /dvwa/dvwa/js/dvwaPage.js HTTP/1.1" 304 - "http://192.168.220.128/dvwa/index.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:36 -0500] "GET /dvwa/dvwa/images/logo.png HTTP/1.1" 304 - "http://192.168.220.128/dvwa/index.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:36 -0500] "GET /dvwa/favicon.ico HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:40 -0500] "GET /dvwa/security.php HTTP/1.1" 200 4106 "http://192.168.220.128/dvwa/index.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:40 -0500] "GET /dvwa/dvwa/images/lock.png HTTP/1.1" 304 - "http://192.168.220.128/dvwa/security.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:43 -0500] "POST /dvwa/security.php HTTP/1.1" 302 - "http://192.168.220.128/dvwa/security.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:43 -0500] "GET /dvwa/security.php HTTP/1.1" 200 4187 "http://192.168.220.128/dvwa/security.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:44 -0500] "GET /dvwa/vulnerabilities/brute/ HTTP/1.1" 200 4522 "http://192.168.220.128/dvwa/security.php" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:45 -0500] "GET /dvwa/vulnerabilities/exec/ HTTP/1.1" 200 4331 "http://192.168.220.128/dvwa/vulnerabilities/brute/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
192.168.220.1 - - [29/Nov/2017:08:48:46 -0500] "GET /dvwa/vulnerabilities/fi/?page=include.php HTTP/1.1" 200 4083 "http://192.168.220.128/dvwa/vulnerabilities/exec/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:57.0) Gecko/20100101 Firefox/57.0"
